id,name,short_name,year,indicator,numerator,denominator
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2017,0.0,0.0,76615.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2018,0.0,0.0,79314.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2019,1.23,1.0,81632.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2020,0.0,0.0,82676.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2021,0.0,0.0,81391.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2022,0.0,0.0,82513.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2023,0.0,0.0,88298.0
id_2.8.6,Показатель  общей инвалидности в связи с туберкулезом подростков 15-17 лет (на 100 тыс. населения),ОИ туб 15-17,2024,0.0,0.0,91717.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2016,99.29,2386.0,2403.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2017,99.07,2122.0,2142.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2018,99.5,1785.0,1794.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2019,99.51,1619.0,1627.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2020,99.0,1293.0,1306.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2021,99.07,1172.0,1183.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2022,99.21,1253.0,1263.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2023,99.73,1127.0,1130.0
id_2.9.1,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом (%),Охват АТ ВВ ВИЧ,2024,99.81,1026.0,1028.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2016,100.0,95.0,95.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2017,95.65,66.0,69.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2018,100.0,56.0,56.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2019,100.0,37.0,37.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2020,100.0,25.0,25.0
id_2.9.2,Охват обследованием на АТ к ВИЧ впервые выявленных больных туберкулезом детей 0-14 лет (%),Охват АТ ВВ ВИЧ 0-14,2021,100.0,28.0,28.0
