payer_id;recency;frequency;monetary;R_Score;F_Score;M_Score;RFM_segment;Segment_Name
PID_ed26cd592dd5;6;23;2300.0;3;3;3;333;VIP / Супер-ядро
PID_ed28f0d087d7;23;1;200.0;2;1;1;211;Остывающие новички
PID_ed2ae7e6741b;71;1;200.0;1;1;1;111;Ушедшие новички
PID_ed2c122bff25;65;3;30.0;1;2;1;121;Ушедшие экономные
PID_ed2d7968f7b8;25;3;3000.0;2;2;3;223;Требуют внимания
PID_ed34bf6ab0aa;52;1;100.0;1;1;1;111;Ушедшие новички
PID_ed34d8dadb4a;51;1;100.0;2;1;1;211;Остывающие новички
PID_ed38cd18eed8;2;2;1000.0;3;1;2;312;Перспективные новички
PID_ed3fe2f001a4;61;6;1400.0;1;2;2;122;Потерянные VIP
PID_ed3ff7e2f6d2;84;1;200.0;1;1;1;111;Ушедшие новички
PID_ed40e30ee11a;44;15;7500.0;2;3;3;233;Засыпающие VIP
PID_ed4571e1f01d;0;9;4500.0;3;2;3;323;Потенциальное ядро
PID_ed469f38fa0d;45;7;700.0;2;2;2;222;Требуют внимания
PID_ed46e9ef889a;77;3;300.0;1;2;1;121;Ушедшие экономные
PID_ed474a310bd7;56;26;13000.0;1;3;3;133;Потерянные VIP
PID_ed48057c4885;16;1;100.0;3;1;1;311;Новые доноры (Малый чек)
PID_ed489f570764;2;6;1200.0;3;2;2;322;Потенциальное ядро
PID_ed4d5658e670;44;17;8500.0;2;3;3;233;Засыпающие VIP
PID_ed50aa759154;7;8;720.0;3;2;2;322;Потенциальное ядро
PID_ed52e0d653de;63;2;200.0;1;1;1;111;Ушедшие новички
PID_ed532829304b;82;2;400.0;1;1;1;111;Ушедшие новички
PID_ed53b2963dd4;14;10;3000.0;3;3;3;333;VIP / Супер-ядро
PID_ed5425f1db60;34;1;500.0;2;1;1;211;Остывающие новички
PID_ed612b1e9966;19;19;1900.0;2;3;2;232;Засыпающее ядро
PID_ed628de512ca;0;108;10800.0;3;3;3;333;VIP / Супер-ядро
PID_ed62afb26035;65;1;200.0;1;1;1;111;Ушедшие новички
PID_ed63b461e37b;51;1;100.0;2;1;1;211;Остывающие новички
PID_ed6402f10968;38;1;500.0;2;1;1;211;Остывающие новички
PID_ed72458bf14e;52;1;100.0;1;1;1;111;Ушедшие новички
PID_ed74fb1305d6;6;8;4000.0;3;2;3;323;Потенциальное ядро
PID_ed773682d0cd;48;4;800.0;2;2;2;222;Требуют внимания
PID_ed78b5161dd4;77;2;200.0;1;1;1;111;Ушедшие новички
PID_ed78e28c944b;60;1;200.0;1;1;1;111;Ушедшие новички
PID_ed7bfaed5b66;64;11;1400.0;1;3;2;132;Потерянные VIP
PID_ed7c888e11e7;12;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_ed7f9dfc2a70;53;3;300.0;1;2;1;121;Ушедшие экономные
PID_ed8131e7eca1;51;5;1000.0;2;2;2;222;Требуют внимания
PID_ed8aa0c3f135;1;12;4800.0;3;3;3;333;VIP / Супер-ядро
PID_ed8acc6a32a3;51;8;1600.0;2;2;2;222;Требуют внимания
PID_ed8c5047f4c1;8;3;900.0;3;2;2;322;Потенциальное ядро
PID_ed8d0af79933;42;1;100.0;2;1;1;211;Остывающие новички
PID_ed8e694d0a36;45;1;100.0;2;1;1;211;Остывающие новички
PID_ed8eb400914e;1;22;6600.0;3;3;3;333;VIP / Супер-ядро
PID_ed8f98fd19ef;0;49;18200.0;3;3;3;333;VIP / Супер-ядро
PID_ed9d86a4e79b;4;31;3100.0;3;3;3;333;VIP / Супер-ядро
PID_eda2d12b8dad;45;16;3600.0;2;3;3;233;Засыпающие VIP
PID_eda647c5bbc5;63;2;400.0;1;1;1;111;Ушедшие новички
PID_eda916bff0fe;31;1;500.0;2;1;1;211;Остывающие новички
PID_edaa6e75dfd6;80;1;100.0;1;1;1;111;Ушедшие новички
PID_edb7b84024bf;29;1;1000.0;2;1;2;212;Остывающие новички
PID_edb960bb1e03;15;9;4500.0;3;2;3;323;Потенциальное ядро
PID_edb96a708166;6;17;1700.0;3;3;2;332;Лояльное ядро
PID_edb9bf8fd68d;30;1;200.0;2;1;1;211;Остывающие новички
PID_edbecf16fed7;53;1;500.0;1;1;1;111;Ушедшие новички
PID_edc115379464;27;26;2288.0;2;3;3;233;Засыпающие VIP
PID_edc1c131c30c;62;22;2200.0;1;3;3;133;Потерянные VIP
PID_edc31b374ba1;15;19;15000.0;3;3;3;333;VIP / Супер-ядро
PID_edc331b7f5ff;29;1;1000.0;2;1;2;212;Остывающие новички
PID_edc740847910;37;3;600.0;2;2;2;222;Требуют внимания
PID_edce3e73d534;51;14;2800.0;2;3;3;233;Засыпающие VIP
PID_edd56676a4ba;19;6;1200.0;2;2;2;222;Требуют внимания
PID_edd7f2090354;81;2;110.0;1;1;1;111;Ушедшие новички
PID_edd87f7eaa18;41;2;200.0;2;1;1;211;Остывающие новички
PID_eddb9e708e5e;8;31;3100.0;3;3;3;333;VIP / Супер-ядро
PID_eddcadb55acc;12;9;4500.0;3;2;3;323;Потенциальное ядро
PID_ede3f8768866;1;24;4800.0;3;3;3;333;VIP / Супер-ядро
PID_ede6481af7e9;0;5;5000.0;3;2;3;323;Потенциальное ядро
PID_edf083e368c5;46;5;500.0;2;2;1;221;Требуют внимания
PID_edf1120b6d4e;67;11;2200.0;1;3;3;133;Потерянные VIP
PID_edf219fcb33d;0;25;12500.0;3;3;3;333;VIP / Супер-ядро
PID_edfc41b024ce;1;18;3600.0;3;3;3;333;VIP / Супер-ядро
PID_edfe9882d77e;4;2;2000.0;3;1;2;312;Перспективные новички
PID_edff2f8b8f7c;12;1;600.0;3;1;2;312;Перспективные новички
PID_edffc06e0d16;1;32;3200.0;3;3;3;333;VIP / Супер-ядро
PID_edffee1d7a72;2;6;4932.0;3;2;3;323;Потенциальное ядро
PID_ee059bd57b68;57;3;300.0;1;2;1;121;Ушедшие экономные
PID_ee0c3bdfe406;75;2;200.0;1;1;1;111;Ушедшие новички
PID_ee0d37399c4c;82;1;200.0;1;1;1;111;Ушедшие новички
PID_ee0d6577c965;44;11;5500.0;2;3;3;233;Засыпающие VIP
PID_ee0fb699677d;79;2;400.0;1;1;1;111;Ушедшие новички
PID_ee159767a0a2;4;29;8700.0;3;3;3;333;VIP / Супер-ядро
PID_ee1839f493ee;1;51;15300.0;3;3;3;333;VIP / Супер-ядро
PID_ee1ade6b6768;0;52;15600.0;3;3;3;333;VIP / Супер-ядро
PID_ee1cbf9e840a;35;1;200.0;2;1;1;211;Остывающие новички
PID_ee244c1035dd;45;5;500.0;2;2;1;221;Требуют внимания
PID_ee255bf32f1d;52;16;4800.0;1;3;3;133;Потерянные VIP
PID_ee29c237784b;49;17;8500.0;2;3;3;233;Засыпающие VIP
PID_ee2f937e0ebc;2;12;3600.0;3;3;3;333;VIP / Супер-ядро
PID_ee35db787358;61;4;400.0;1;2;1;121;Ушедшие экономные
PID_ee36e1d3d024;59;4;800.0;1;2;2;122;Потерянные VIP
PID_ee37dcfb3272;8;8;1600.0;3;2;2;322;Потенциальное ядро
PID_ee3b8cea0023;32;4;800.0;2;2;2;222;Требуют внимания
PID_ee3bcac52c09;54;14;2200.0;1;3;3;133;Потерянные VIP
PID_ee3f8724c098;25;1;1000.0;2;1;2;212;Остывающие новички
PID_ee429baea9c0;13;2;1000.0;3;1;2;312;Перспективные новички
PID_ee47a9008679;67;5;500.0;1;2;1;121;Ушедшие экономные
PID_ee4904bd7f17;14;5;665.0;3;2;2;322;Потенциальное ядро
PID_ee4b73640e3e;53;1;200.0;1;1;1;111;Ушедшие новички
PID_ee544c3e2762;2;5;2500.0;3;2;3;323;Потенциальное ядро
PID_ee56eacd84fb;21;8;2400.0;2;2;3;223;Требуют внимания
PID_ee58b3346f08;1;181;11180.0;3;3;3;333;VIP / Супер-ядро
PID_ee5b1ee41444;73;4;400.0;1;2;1;121;Ушедшие экономные
PID_ee5f84b9ea2f;50;6;600.0;2;2;2;222;Требуют внимания
PID_ee605f55a80f;18;3;600.0;2;2;2;222;Требуют внимания
PID_ee613228859c;63;1;500.0;1;1;1;111;Ушедшие новички
PID_ee61669c8d89;1;54;10800.0;3;3;3;333;VIP / Супер-ядро
PID_ee6b05d4f3a5;9;29;8700.0;3;3;3;333;VIP / Супер-ядро
PID_ee6cd722d00e;7;12;1200.0;3;3;2;332;Лояльное ядро
PID_ee70b359706a;56;2;1000.0;1;1;2;112;Ушедшие новички
PID_ee7137149a2c;0;64;6400.0;3;3;3;333;VIP / Супер-ядро
PID_ee72ac02a7b6;1;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_ee73748e9357;31;10;3000.0;2;3;3;233;Засыпающие VIP
PID_ee73ad1684d6;15;6;1200.0;3;2;2;322;Потенциальное ядро
PID_ee741e903f59;82;3;300.0;1;2;1;121;Ушедшие экономные
PID_ee74f3ae4d58;23;2;1000.0;2;1;2;212;Остывающие новички
PID_ee759026682e;37;2;200.0;2;1;1;211;Остывающие новички
PID_ee783766d479;1;28;14000.0;3;3;3;333;VIP / Супер-ядро
PID_ee7d7776d2da;60;9;4500.0;1;2;3;123;Потерянные VIP
PID_ee824d33b8a3;16;4;800.0;3;2;2;322;Потенциальное ядро
PID_ee869f844028;57;7;700.0;1;2;2;122;Потерянные VIP
PID_ee8982d7e2dc;21;10;5000.0;2;3;3;233;Засыпающие VIP
PID_ee8d9f07f337;68;1;200.0;1;1;1;111;Ушедшие новички
PID_ee8ebad6cb51;57;4;500.0;1;2;1;121;Ушедшие экономные
PID_ee9068a6e384;0;20;10000.0;3;3;3;333;VIP / Супер-ядро
PID_ee91ef186b71;65;2;200.0;1;1;1;111;Ушедшие новички
PID_ee92d15f49ab;51;4;2000.0;2;2;2;222;Требуют внимания
PID_eea0e151d108;11;61;18400.0;3;3;3;333;VIP / Супер-ядро
PID_eea2ba2d5e7e;57;2;200.0;1;1;1;111;Ушедшие новички
PID_eeaad0d8bcd4;71;3;600.0;1;2;2;122;Потерянные VIP
PID_eead904c45d8;21;1;300.0;2;1;1;211;Остывающие новички
PID_eeb212d90e33;0;42;4200.0;3;3;3;333;VIP / Супер-ядро
PID_eeb3eb193d1c;23;20;20000.0;2;3;3;233;Засыпающие VIP
PID_eeb4e0ff40cd;41;15;3000.0;2;3;3;233;Засыпающие VIP
PID_eeb607b29949;54;1;100.0;1;1;1;111;Ушедшие новички
PID_eeb7a2bb45c5;1;5;2500.0;3;2;3;323;Потенциальное ядро
PID_eeb7a8152a2a;2;4;1200.0;3;2;2;322;Потенциальное ядро
PID_eeba6a0143c9;29;3;1100.0;2;2;2;222;Требуют внимания
PID_eebaf54ca080;6;1;200.0;3;1;1;311;Новые доноры (Малый чек)
PID_eebe00e9d0ad;2;61;12200.0;3;3;3;333;VIP / Супер-ядро
PID_eec234c39aa5;1;80;40000.0;3;3;3;333;VIP / Супер-ядро
PID_eec585265ac7;53;3;300.0;1;2;1;121;Ушедшие экономные
PID_eecb4a4c61f3;16;3;1050.0;3;2;2;322;Потенциальное ядро
PID_eed3857c4f24;22;10;4600.0;2;3;3;233;Засыпающие VIP
PID_eed79d4f753f;24;1;500.0;2;1;1;211;Остывающие новички
PID_eed7d0c9093b;0;68;13600.0;3;3;3;333;VIP / Супер-ядро
PID_eed90cb561bd;46;9;1800.0;2;2;2;222;Требуют внимания
PID_eedaefd4c008;51;4;4000.0;2;2;3;223;Требуют внимания
PID_eedfe14581c1;31;3;150.0;2;2;1;221;Требуют внимания
PID_eee251130e45;53;2;200.0;1;1;1;111;Ушедшие новички
PID_eee2b90f00c7;38;3;600.0;2;2;2;222;Требуют внимания
PID_eee36b525af3;32;19;5700.0;2;3;3;233;Засыпающие VIP
PID_eee9b6867f89;26;11;1100.0;2;3;2;232;Засыпающее ядро
PID_eeec79be80b4;1;48;19000.0;3;3;3;333;VIP / Супер-ядро
PID_eeef93640f47;26;4;400.0;2;2;1;221;Требуют внимания
PID_eeef9d1ab6b8;24;6;1980.0;2;2;2;222;Требуют внимания
PID_eef05ca333a6;41;24;5500.0;2;3;3;233;Засыпающие VIP
PID_eef859b0003c;17;3;1500.0;3;2;2;322;Потенциальное ядро
PID_eef98caf144d;84;2;400.0;1;1;1;111;Ушедшие новички
PID_eef9d1fc91f9;28;3;1500.0;2;2;2;222;Требуют внимания
PID_eefc056cc5f4;9;16;1600.0;3;3;2;332;Лояльное ядро
PID_eefe2b7e9580;7;6;1200.0;3;2;2;322;Потенциальное ядро
PID_eefe4bf13996;26;1;500.0;2;1;1;211;Остывающие новички
PID_eefe63f6b141;65;1;100.0;1;1;1;111;Ушедшие новички
PID_ef02fde97908;1;19;19000.0;3;3;3;333;VIP / Супер-ядро
PID_ef085fd5419a;64;2;400.0;1;1;1;111;Ушедшие новички
PID_ef0ce0242019;78;6;600.0;1;2;2;122;Потерянные VIP
PID_ef0e11b32a6f;39;3;300.0;2;2;1;221;Требуют внимания
PID_ef1281ebb9f2;0;14;7000.0;3;3;3;333;VIP / Супер-ядро
PID_ef1ad9cd9811;61;4;800.0;1;2;2;122;Потерянные VIP
PID_ef1b3640edcd;62;2;400.0;1;1;1;111;Ушедшие новички
PID_ef1ca48eb985;24;6;1200.0;2;2;2;222;Требуют внимания
PID_ef1fbbd63c32;46;2;2000.0;2;1;2;212;Остывающие новички
PID_ef2295f9ea8a;1;11;1100.0;3;3;2;332;Лояльное ядро
PID_ef23f862c020;7;11;5500.0;3;3;3;333;VIP / Супер-ядро
PID_ef2495b8ec95;7;13;2600.0;3;3;3;333;VIP / Супер-ядро
PID_ef2b9043bc3a;65;2;400.0;1;1;1;111;Ушедшие новички
PID_ef2cdd2c4ebd;13;1;10.0;3;1;1;311;Новые доноры (Малый чек)
PID_ef2fcab8757f;44;1;100.0;2;1;1;211;Остывающие новички
PID_ef2fd5411a51;0;52;10400.0;3;3;3;333;VIP / Супер-ядро
PID_ef331d3ab138;50;3;300.0;2;2;1;221;Требуют внимания
PID_ef357c04bed9;1;70;7000.0;3;3;3;333;VIP / Супер-ядро
PID_ef382a18268d;68;9;450.0;1;2;1;121;Ушедшие экономные
PID_ef3be5b0b1eb;58;1;200.0;1;1;1;111;Ушедшие новички
PID_ef3e40f943fa;52;2;400.0;1;1;1;111;Ушедшие новички
PID_ef4141572e53;39;1;100.0;2;1;1;211;Остывающие новички
PID_ef41dc107ec4;71;2;200.0;1;1;1;111;Ушедшие новички
PID_ef47ef1c2b4d;28;1;500.0;2;1;1;211;Остывающие новички
PID_ef4ca8817775;8;6;300.0;3;2;1;321;Потенциальное ядро
PID_ef4cab31dea1;52;8;1600.0;1;2;2;122;Потерянные VIP
PID_ef52647ea6d7;15;14;7000.0;3;3;3;333;VIP / Супер-ядро
PID_ef5905a5f51a;42;2;200.0;2;1;1;211;Остывающие новички
PID_ef59161d46a3;20;6;500.0;2;2;1;221;Требуют внимания
PID_ef5a7f91f650;44;15;3000.0;2;3;3;233;Засыпающие VIP
PID_ef5f85127647;56;1;200.0;1;1;1;111;Ушедшие новички
PID_ef627eee9896;51;3;1500.0;2;2;2;222;Требуют внимания
PID_ef6320d1b1b5;48;4;2000.0;2;2;2;222;Требуют внимания
PID_ef63ebc49ee9;53;1;300.0;1;1;1;111;Ушедшие новички
PID_ef67d827e107;47;3;300.0;2;2;1;221;Требуют внимания
PID_ef69d3c9c5d4;21;6;600.0;2;2;2;222;Требуют внимания
PID_ef72706a2ad9;58;1;500.0;1;1;1;111;Ушедшие новички
PID_ef7782df00fe;19;39;3900.0;2;3;3;233;Засыпающие VIP
PID_ef7871be29bc;68;4;200.0;1;2;1;121;Ушедшие экономные
PID_ef83a83e299b;52;2;200.0;1;1;1;111;Ушедшие новички
PID_ef8626ae32fa;64;10;500.0;1;3;1;131;Ушедшие экономные
PID_ef8bc7dfcc5d;44;20;2000.0;2;3;2;232;Засыпающее ядро
PID_ef917111db42;53;1;100.0;1;1;1;111;Ушедшие новички
PID_ef91a0de2180;17;48;4800.0;3;3;3;333;VIP / Супер-ядро
PID_ef922e8beb12;3;21;10500.0;3;3;3;333;VIP / Супер-ядро
PID_ef93b9690588;84;1;500.0;1;1;1;111;Ушедшие новички
PID_ef9503d68c4a;51;5;2500.0;2;2;3;223;Требуют внимания
PID_ef98555b61f2;42;2;200.0;2;1;1;211;Остывающие новички
PID_ef9b7e68e3f5;49;13;6200.0;2;3;3;233;Засыпающие VIP
PID_efa3d5ca62f3;0;15;1500.0;3;3;2;332;Лояльное ядро
PID_efad877ff7c4;32;2;600.0;2;1;2;212;Остывающие новички
PID_efb3fe20c429;37;5;1000.0;2;2;2;222;Требуют внимания
PID_efb691f116b2;52;11;1100.0;1;3;2;132;Потерянные VIP
PID_efb8d61812af;12;29;29000.0;3;3;3;333;VIP / Супер-ядро
PID_efbb368baba5;1;29;5800.0;3;3;3;333;VIP / Супер-ядро
PID_efc259c9199f;30;28;2800.0;2;3;3;233;Засыпающие VIP
PID_efc368923eb9;12;5;500.0;3;2;1;321;Потенциальное ядро
PID_efc968adbdd1;21;9;900.0;2;2;2;222;Требуют внимания
PID_efcb57e36736;26;1;500.0;2;1;1;211;Остывающие новички
PID_efcb72ea3a90;56;4;400.0;1;2;1;121;Ушедшие экономные
PID_efd00ab011f5;54;1;200.0;1;1;1;111;Ушедшие новички
PID_efd4345c3d66;32;6;700.0;2;2;2;222;Требуют внимания
PID_efd4cc47fecc;0;6;1200.0;3;2;2;322;Потенциальное ядро
PID_efd6bfc986f8;55;5;5000.0;1;2;3;123;Потерянные VIP
PID_efd77c9d7e3e;1;20;10000.0;3;3;3;333;VIP / Супер-ядро
PID_efda8f4da9e1;14;16;12000.0;3;3;3;333;VIP / Супер-ядро
PID_efde405becd4;24;2;1000.0;2;1;2;212;Остывающие новички
PID_efe43c9b5a9a;40;2;200.0;2;1;1;211;Остывающие новички
PID_efe9f2cb5298;0;28;14000.0;3;3;3;333;VIP / Супер-ядро
PID_efeb30a7294b;44;5;1000.0;2;2;2;222;Требуют внимания
PID_efeb5f92fd9f;1;16;1600.0;3;3;2;332;Лояльное ядро
PID_efec389e27e2;3;19;1900.0;3;3;2;332;Лояльное ядро
PID_efed60085faf;1;1;100.0;3;1;1;311;Новые доноры (Малый чек)
PID_eff2bfa57867;0;16;3950.0;3;3;3;333;VIP / Супер-ядро
PID_eff4971da0b9;51;8;80.0;2;2;1;221;Требуют внимания
PID_eff9a30234d4;78;1;19.0;1;1;1;111;Ушедшие новички
PID_effb3aef7c30;27;3;1500.0;2;2;2;222;Требуют внимания
PID_effeff44bf5f;56;4;800.0;1;2;2;122;Потерянные VIP
PID_efff0af9f919;7;20;600.0;3;3;2;332;Лояльное ядро
PID_efff3526855b;38;20;2000.0;2;3;2;232;Засыпающее ядро
PID_effffb225510;52;2;1000.0;1;1;2;112;Ушедшие новички
PID_f00128ed9d4d;23;2;400.0;2;1;1;211;Остывающие новички
PID_f0030532a5d3;61;1;500.0;1;1;1;111;Ушедшие новички
PID_f00a8ea0622b;82;3;1500.0;1;2;2;122;Потерянные VIP
PID_f00bc2ea70a2;62;17;5500.0;1;3;3;133;Потерянные VIP
PID_f011a97236f9;66;14;1050.0;1;3;2;132;Потерянные VIP
PID_f01651c51671;48;7;1400.0;2;2;2;222;Требуют внимания
PID_f016662923fc;51;1;100.0;2;1;1;211;Остывающие новички
PID_f01b36ddce4f;41;1;200.0;2;1;1;211;Остывающие новички
PID_f01bcb677a55;0;99;24600.0;3;3;3;333;VIP / Супер-ядро
PID_f021b7bbd23a;11;2;1000.0;3;1;2;312;Перспективные новички
PID_f0232a32de8e;38;3;300.0;2;2;1;221;Требуют внимания
PID_f025ee12afe8;4;33;990.0;3;3;2;332;Лояльное ядро
PID_f02761b55a41;49;6;1200.0;2;2;2;222;Требуют внимания
PID_f027fc8e7afc;53;1;100.0;1;1;1;111;Ушедшие новички
PID_f02f0aa6a177;51;1;200.0;2;1;1;211;Остывающие новички
PID_f0311b34c3a8;10;4;800.0;3;2;2;322;Потенциальное ядро
PID_f040cf5f9695;13;10;1000.0;3;3;2;332;Лояльное ядро
PID_f04a14478a7f;20;20;2000.0;2;3;2;232;Засыпающее ядро
PID_f04c8e3cdec0;35;2;1500.0;2;1;2;212;Остывающие новички
PID_f04df96978a7;0;19;5700.0;3;3;3;333;VIP / Супер-ядро
PID_f051cb6c4fc9;85;1;200.0;1;1;1;111;Ушедшие новички
PID_f05ce326f04c;52;4;2000.0;1;2;2;122;Потерянные VIP
PID_f06183b3ad59;1;4;2000.0;3;2;2;322;Потенциальное ядро
PID_f06bf1a0653b;16;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_f06d6d643b11;5;24;2400.0;3;3;3;333;VIP / Супер-ядро
PID_f076fbf57428;44;10;1000.0;2;3;2;232;Засыпающее ядро
PID_f077d9574845;25;3;1500.0;2;2;2;222;Требуют внимания
PID_f07b6c009d7f;15;9;900.0;3;2;2;322;Потенциальное ядро
PID_f07c03daa22e;2;5;2500.0;3;2;3;323;Потенциальное ядро
PID_f07e2ee987fb;50;6;3000.0;2;2;3;223;Требуют внимания
PID_f082e0fe6255;80;5;500.0;1;2;1;121;Ушедшие экономные
PID_f084578a33d0;26;2;1000.0;2;1;2;212;Остывающие новички
PID_f08462569bd1;57;9;5600.0;1;2;3;123;Потерянные VIP
PID_f08a4b7584b7;17;41;4100.0;3;3;3;333;VIP / Супер-ядро
